,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A10071301,271610,0,,,0,0,8159043,26791300,,
1,A10023352,,,,,,,,,,
2,A10026849,,,,,,,,,,
3,A10023356,,,,,,,,,,
4,A10023343,,,,,,,,,,
5,A10045403,0,0,,,0,0,,,3138480,18836500
6,A10045401,,,,,0,0,,,,
7,A10045601,,,,,0,0,,,494025,0
8,A10045302,,,,,0,0,29837868,105989530,,
9,A10045404,0,0,,,0,0,9896822,46359740,8216330,28009740
10,A10045001,,,,,0,0,6205870,18808010,,
11,A10045402,0,0,,,0,0,1365410,8442100,12078110,0
12,A10078901,,,,,0,0,,,,
13,A10078902,,,,,0,0,,,,
14,A10045301,,,,,0,0,,,1465420,21602010
15,A10078103,,,,,0,0,,,0,2458430
16,A10078102,,,,,,,,,,
17,A10045002,,,,,0,0,,,-278190,15738370
18,A13302201,0,0,,,0,0,,,177080,4476930
19,A10025456,,,,,0,0,,,176750,6240620
20,A10025372,0,0,,,0,0,,,372880,2472940
21,A10044002,,,,,0,0,,,2818790,25872970
22,A10044001,,,,,0,0,,,,
23,A10027364,,,,,0,0,,,,
24,A10024756,,,,,,,,,,
25,A10085902,,,,,0,0,,,,
26,A10085903,,,,,0,0,,,,
27,A10080701,,,,,0,0,,,0,3656180
28,A10026881,,,,,0,0,,,4606700,19265200
29,A10026517,,,,,0,0,,,728090,2976030
